"Plot Title: 20965820 - Midden"
"#","Date Time, GMT+02:00","Volt, V (LGR S/N: 20965820, SEN S/N: 20965820, LBL: Blue - Air)","Volt, V (LGR S/N: 20965820, SEN S/N: 20965820, LBL: Brown - leaf)","Volt, V (LGR S/N: 20965820, SEN S/N: 20965820, LBL: Surface)","Volt, V (LGR S/N: 20965820, SEN S/N: 20965820, LBL: Tissue)"
49599,05/08/21 03:34:23 AM,1.09575,1.07889,1.10365,1.10361
49600,05/08/21 03:34:24 AM,1.09590,1.07958,1.10391,1.10273
49601,05/08/21 03:34:25 AM,1.09594,1.08003,1.10410,1.10273
49602,05/08/21 03:34:26 AM,1.09586,1.08042,1.10418,1.10208
49603,05/08/21 03:34:27 AM,1.09552,1.08083,1.10418,1.10243
49604,05/08/21 03:34:28 AM,1.09506,1.08091,1.10418,1.10231
49605,05/08/21 03:34:29 AM,1.09483,1.08072,1.10422,1.10216
49606,05/08/21 03:34:30 AM,1.09438,1.08034,1.10418,1.10185
49607,05/08/21 03:34:31 AM,1.09724,1.08042,1.10407,1.10357
49608,05/08/21 03:34:32 AM,1.10212,1.08099,1.10430,1.10727
49609,05/08/21 03:34:33 AM,1.10307,1.08156,1.10426,1.10945
49610,05/08/21 03:34:34 AM,1.10048,1.08152,1.10410,1.10906
49611,05/08/21 03:34:35 AM,1.09751,1.08114,1.10391,1.10742
49612,05/08/21 03:34:36 AM,1.09510,1.08072,1.10369,1.10533
49613,05/08/21 03:34:37 AM,1.09384,1.08053,1.10353,1.10273
49614,05/08/21 03:34:38 AM,1.09270,1.08022,1.10327,1.10014
49615,05/08/21 03:34:39 AM,1.09159,1.07996,1.10296,1.09796
49616,05/08/21 03:34:40 AM,1.09068,1.07958,1.10269,1.09583
49617,05/08/21 03:34:41 AM,1.09022,1.07935,1.10254,1.09472
49618,05/08/21 03:34:42 AM,1.09079,1.07927,1.10239,1.09495
49619,05/08/21 03:34:43 AM,1.09071,1.07912,1.10227,1.09571
49620,05/08/21 03:34:44 AM,1.09079,1.07885,1.10224,1.09705
49621,05/08/21 03:34:45 AM,1.09087,1.07862,1.10231,1.09751
49622,05/08/21 03:34:46 AM,1.08965,1.07824,1.10212,1.09804
49623,05/08/21 03:34:47 AM,1.08766,1.07771,1.10178,1.09697
49624,05/08/21 03:34:48 AM,1.08621,1.07713,1.10143,1.09548
49625,05/08/21 03:34:49 AM,1.08530,1.07660,1.10117,1.09400
49626,05/08/21 03:34:50 AM,1.08385,1.07603,1.10082,1.09258
49627,05/08/21 03:34:51 AM,1.08289,1.07553,1.10052,1.09056
49628,05/08/21 03:34:52 AM,1.08274,1.07530,1.10033,1.08873
49629,05/08/21 03:34:53 AM,1.08274,1.07523,1.10037,1.08698
49630,05/08/21 03:34:54 AM,1.08515,1.07572,1.10048,1.08625
49631,05/08/21 03:34:55 AM,1.08675,1.07626,1.10056,1.08537
49632,05/08/21 03:34:56 AM,1.08751,1.07656,1.10071,1.08465
49633,05/08/21 03:34:57 AM,1.08808,1.07671,1.10082,1.08377
49634,05/08/21 03:34:58 AM,1.08793,1.07664,1.10098,1.08347
49635,05/08/21 03:34:59 AM,1.08774,1.07649,1.10098,1.08385
49636,05/08/21 03:35:00 AM,1.08740,1.07622,1.10094,1.08408
49637,05/08/21 03:35:01 AM,1.08595,1.07557,1.10082,1.08400
49638,05/08/21 03:35:02 AM,1.08312,1.07473,1.10067,1.08400
49639,05/08/21 03:35:03 AM,1.08156,1.07412,1.10044,1.08228
49640,05/08/21 03:35:04 AM,1.08152,1.07378,1.10029,1.08080
49641,05/08/21 03:35:05 AM,1.08164,1.07351,1.10018,1.08003
49642,05/08/21 03:35:06 AM,1.08255,1.07340,1.10025,1.07900
49643,05/08/21 03:35:07 AM,1.08248,1.07317,1.10018,1.08122
49644,05/08/21 03:35:08 AM,1.08412,1.07321,1.10010,1.08324
49645,05/08/21 03:35:09 AM,1.08404,1.07328,1.09995,1.08476
49646,05/08/21 03:35:10 AM,1.08392,1.07343,1.09983,1.08442
49647,05/08/21 03:35:11 AM,1.08473,1.07355,1.09979,1.08377
49648,05/08/21 03:35:12 AM,1.08515,1.07370,1.09987,1.08549
49649,05/08/21 03:35:13 AM,1.08461,1.07366,1.09983,1.08644
49650,05/08/21 03:35:14 AM,1.08476,1.07385,1.09983,1.08621
49651,05/08/21 03:35:15 AM,1.08503,1.07416,1.09983,1.08492
49652,05/08/21 03:35:16 AM,1.08564,1.07450,1.09995,1.08434
49653,05/08/21 03:35:17 AM,1.08602,1.07477,1.10002,1.08331
49654,05/08/21 03:35:18 AM,1.08675,1.07527,1.10010,1.08370
49655,05/08/21 03:35:19 AM,1.08686,1.07557,1.10021,1.08373
49656,05/08/21 03:35:20 AM,1.08682,1.07568,1.10025,1.08343
49657,05/08/21 03:35:21 AM,1.08717,1.07565,1.10029,1.08408
49658,05/08/21 03:35:22 AM,1.08724,1.07588,1.10040,1.08503
49659,05/08/21 03:35:23 AM,1.08843,1.07641,1.10048,1.08885
49660,05/08/21 03:35:24 AM,1.08911,1.07660,1.10060,1.09075
49661,05/08/21 03:35:25 AM,1.08896,1.07675,1.10079,1.09060
49662,05/08/21 03:35:26 AM,1.08824,1.07679,1.10086,1.08919
49663,05/08/21 03:35:27 AM,1.08736,1.07652,1.10060,1.08965
49664,05/08/21 03:35:28 AM,1.08602,1.07607,1.10048,1.08911
49665,05/08/21 03:35:29 AM,1.08545,1.07580,1.10052,1.08904
49666,05/08/21 03:35:30 AM,1.08850,1.07649,1.10094,1.09117
49667,05/08/21 03:35:31 AM,1.09140,1.07771,1.10151,1.09701
49668,05/08/21 03:35:32 AM,1.09380,1.07889,1.10208,1.10239
49669,05/08/21 03:35:33 AM,1.09480,1.08003,1.10262,1.10437
49670,05/08/21 03:35:34 AM,1.09556,1.08064,1.10311,1.10449
49671,05/08/21 03:35:35 AM,1.10040,1.08148,1.10357,1.10750
49672,05/08/21 03:35:36 AM,1.10021,1.08186,1.10384,1.10754
49673,05/08/21 03:35:37 AM,1.09804,1.08194,1.10399,1.10533
49674,05/08/21 03:35:38 AM,1.09663,1.08167,1.10384,1.10277
49675,05/08/21 03:35:39 AM,1.09419,1.08118,1.10361,1.10040
49676,05/08/21 03:35:40 AM,1.09281,1.08091,1.10384,1.10021
49677,05/08/21 03:35:41 AM,1.09216,1.08087,1.10410,1.10037
49678,05/08/21 03:35:42 AM,1.09220,1.08099,1.10437,1.10075
49679,05/08/21 03:35:43 AM,1.09243,1.08133,1.10437,1.10075
49680,05/08/21 03:35:44 AM,1.09220,1.08129,1.10430,1.10048
49681,05/08/21 03:35:45 AM,1.09133,1.08087,1.10418,1.09949
49682,05/08/21 03:35:46 AM,1.09014,1.08034,1.10388,1.09838
49683,05/08/21 03:35:47 AM,1.08843,1.07988,1.10361,1.09644
49684,05/08/21 03:35:48 AM,1.08801,1.07961,1.10342,1.09407
49685,05/08/21 03:35:49 AM,1.08824,1.07969,1.10330,1.09194
49686,05/08/21 03:35:50 AM,1.09018,1.07996,1.10327,1.09033
49687,05/08/21 03:35:51 AM,1.09236,1.07992,1.10334,1.08927
49688,05/08/21 03:35:52 AM,1.09247,1.08011,1.10338,1.08881
49689,05/08/21 03:35:53 AM,1.09304,1.08007,1.10334,1.08846
49690,05/08/21 03:35:54 AM,1.09247,1.08015,1.10330,1.08881
49691,05/08/21 03:35:55 AM,1.09152,1.07984,1.10330,1.08804
49692,05/08/21 03:35:56 AM,1.08980,1.07939,1.10346,1.08740
49693,05/08/21 03:35:57 AM,1.08877,1.07900,1.10346,1.08675
49694,05/08/21 03:35:58 AM,1.08762,1.07862,1.10338,1.08671
49695,05/08/21 03:35:59 AM,1.08698,1.07832,1.10319,1.08778
49696,05/08/21 03:36:00 AM,1.08705,1.07820,1.10304,1.08862
49697,05/08/21 03:36:01 AM,1.08679,1.07824,1.10292,1.08789
49698,05/08/21 03:36:02 AM,1.08690,1.07813,1.10273,1.08663
49699,05/08/21 03:36:03 AM,1.08732,1.07809,1.10273,1.08556
49700,05/08/21 03:36:04 AM,1.08972,1.07893,1.10288,1.08492
49701,05/08/21 03:36:05 AM,1.09094,1.07958,1.10304,1.08404
49702,05/08/21 03:36:06 AM,1.09220,1.07996,1.10311,1.08469
49703,05/08/21 03:36:07 AM,1.09213,1.08000,1.10311,1.08530
49704,05/08/21 03:36:08 AM,1.09125,1.07992,1.10323,1.08480
49705,05/08/21 03:36:09 AM,1.09106,1.07992,1.10323,1.08442
49706,05/08/21 03:36:10 AM,1.09060,1.08007,1.10330,1.08724
49707,05/08/21 03:36:11 AM,1.09133,1.08038,1.10361,1.08801
49708,05/08/21 03:36:12 AM,1.09304,1.08083,1.10395,1.08843
49709,05/08/21 03:36:13 AM,1.09369,1.08137,1.10433,1.09091
49710,05/08/21 03:36:14 AM,1.09415,1.08167,1.10475,1.09243
49711,05/08/21 03:36:15 AM,1.09384,1.08179,1.10494,1.09422
49712,05/08/21 03:36:16 AM,1.09415,1.08209,1.10506,1.09648
49713,05/08/21 03:36:17 AM,1.09422,1.08225,1.10510,1.09667
49714,05/08/21 03:36:18 AM,1.09388,1.08232,1.10502,1.09537
49715,05/08/21 03:36:19 AM,1.09335,1.08232,1.10491,1.09438
49716,05/08/21 03:36:20 AM,1.09277,1.08202,1.10472,1.09285
49717,05/08/21 03:36:21 AM,1.09106,1.08141,1.10456,1.09087
49718,05/08/21 03:36:22 AM,1.08900,1.08064,1.10414,1.08885
49719,05/08/21 03:36:23 AM,1.08667,1.07973,1.10349,1.08686
49720,05/08/21 03:36:24 AM,1.08446,1.07874,1.10292,1.08484
49721,05/08/21 03:36:25 AM,1.08236,1.07771,1.10227,1.08251
49722,05/08/21 03:36:26 AM,1.08045,1.07675,1.10159,1.07992
49723,05/08/21 03:36:27 AM,1.07866,1.07576,1.10082,1.07824
49724,05/08/21 03:36:28 AM,1.07713,1.07485,1.10018,1.07687
49725,05/08/21 03:36:29 AM,1.07584,1.07397,1.09976,1.07538
49726,05/08/21 03:36:30 AM,1.07523,1.07336,1.09937,1.07458
49727,05/08/21 03:36:31 AM,1.07492,1.07290,1.09911,1.07389
49728,05/08/21 03:36:32 AM,1.07519,1.07256,1.09888,1.07305
49729,05/08/21 03:36:33 AM,1.07637,1.07218,1.09884,1.07336
49730,05/08/21 03:36:34 AM,1.07744,1.07198,1.09876,1.07385
49731,05/08/21 03:36:35 AM,1.07824,1.07198,1.09873,1.07374
49732,05/08/21 03:36:36 AM,1.07836,1.07183,1.09865,1.07343
49733,05/08/21 03:36:37 AM,1.07843,1.07149,1.09865,1.07305
49734,05/08/21 03:36:38 AM,1.07828,1.07115,1.09880,1.07256
49735,05/08/21 03:36:39 AM,1.07759,1.07088,1.09911,1.07229
49736,05/08/21 03:36:40 AM,1.07839,1.07095,1.09934,1.07191
49737,05/08/21 03:36:41 AM,1.07858,1.07088,1.09953,1.07149
49738,05/08/21 03:36:42 AM,1.07851,1.07069,1.09964,1.07122
49739,05/08/21 03:36:43 AM,1.07874,1.07061,1.09972,1.07153
49740,05/08/21 03:36:44 AM,1.07912,1.07046,1.09983,1.07149
49741,05/08/21 03:36:45 AM,1.07908,1.07038,1.09995,1.07126
49742,05/08/21 03:36:46 AM,1.07988,1.07038,1.10002,1.07172
49743,05/08/21 03:36:47 AM,1.07969,1.07027,1.10014,1.07244
49744,05/08/21 03:36:48 AM,1.08011,1.07019,1.10025,1.07321
49745,05/08/21 03:36:49 AM,1.08080,1.07046,1.10029,1.07424
49746,05/08/21 03:36:50 AM,1.08213,1.07084,1.10044,1.07412
49747,05/08/21 03:36:51 AM,1.08423,1.07160,1.10086,1.07454
49748,05/08/21 03:36:52 AM,1.08755,1.07248,1.10121,1.07515
49749,05/08/21 03:36:53 AM,1.09110,1.07355,1.10178,1.07851
49750,05/08/21 03:36:54 AM,1.09499,1.07462,1.10235,1.08507
49751,05/08/21 03:36:55 AM,1.09709,1.07523,1.10285,1.09258
49752,05/08/21 03:36:56 AM,1.09804,1.07568,1.10307,1.09804
49753,05/08/21 03:36:57 AM,1.09514,1.07538,1.10311,1.09869
49754,05/08/21 03:36:58 AM,1.09201,1.07504,1.10285,1.09705
49755,05/08/21 03:36:59 AM,1.08942,1.07458,1.10262,1.09457
49756,05/08/21 03:37:00 AM,1.08701,1.07404,1.10239,1.09201
49757,05/08/21 03:37:01 AM,1.08507,1.07351,1.10220,1.08938
49758,05/08/21 03:37:02 AM,1.08412,1.07324,1.10208,1.08705
49759,05/08/21 03:37:03 AM,1.08339,1.07301,1.10189,1.08492
49760,05/08/21 03:37:04 AM,1.08267,1.07282,1.10174,1.08316
49761,05/08/21 03:37:05 AM,1.08232,1.07256,1.10163,1.08167
49762,05/08/21 03:37:06 AM,1.08236,1.07233,1.10151,1.08053
49763,05/08/21 03:37:07 AM,1.08217,1.07218,1.10136,1.08034
49764,05/08/21 03:37:08 AM,1.08198,1.07206,1.10121,1.07977
49765,05/08/21 03:37:09 AM,1.08209,1.07202,1.10105,1.07874
49766,05/08/21 03:37:10 AM,1.08186,1.07191,1.10094,1.07816
49767,05/08/21 03:37:11 AM,1.08171,1.07156,1.10082,1.07813
49768,05/08/21 03:37:12 AM,1.08141,1.07115,1.10071,1.07771
49769,05/08/21 03:37:13 AM,1.08015,1.07065,1.10067,1.07698
49770,05/08/21 03:37:14 AM,1.07885,1.07023,1.10060,1.07599
49771,05/08/21 03:37:15 AM,1.07820,1.06996,1.10060,1.07488
49772,05/08/21 03:37:16 AM,1.07797,1.06970,1.10056,1.07404
49773,05/08/21 03:37:17 AM,1.07740,1.06931,1.10048,1.07336
49774,05/08/21 03:37:18 AM,1.07809,1.06912,1.10040,1.07305
49775,05/08/21 03:37:19 AM,1.07824,1.06931,1.10037,1.07473
49776,05/08/21 03:37:20 AM,1.07961,1.06970,1.10040,1.07580
49777,05/08/21 03:37:21 AM,1.07980,1.06966,1.10040,1.07599
49778,05/08/21 03:37:22 AM,1.07961,1.06970,1.10037,1.07618
49779,05/08/21 03:37:23 AM,1.07973,1.06954,1.10029,1.07588
49780,05/08/21 03:37:24 AM,1.07950,1.06943,1.10018,1.07542
49781,05/08/21 03:37:25 AM,1.07897,1.06920,1.10021,1.07691
49782,05/08/21 03:37:26 AM,1.07942,1.06947,1.10021,1.07580
49783,05/08/21 03:37:27 AM,1.08007,1.06970,1.10021,1.07496
49784,05/08/21 03:37:28 AM,1.07996,1.06977,1.10010,1.07561
49785,05/08/21 03:37:29 AM,1.07980,1.06992,1.09998,1.07557
49786,05/08/21 03:37:30 AM,1.08186,1.07012,1.09991,1.07542
49787,05/08/21 03:37:31 AM,1.08240,1.07053,1.09998,1.07488
49788,05/08/21 03:37:32 AM,1.08370,1.07095,1.10021,1.07557
49789,05/08/21 03:37:33 AM,1.08576,1.07168,1.10052,1.07679
49790,05/08/21 03:37:34 AM,1.08598,1.07202,1.10075,1.07649
49791,05/08/21 03:37:35 AM,1.08534,1.07191,1.10082,1.07580
49792,05/08/21 03:37:36 AM,1.08373,1.07153,1.10079,1.07511
49793,05/08/21 03:37:37 AM,1.08335,1.07153,1.10090,1.07465
49794,05/08/21 03:37:38 AM,1.08415,1.07210,1.10113,1.07626
49795,05/08/21 03:37:39 AM,1.08534,1.07267,1.10140,1.07889
49796,05/08/21 03:37:40 AM,1.08671,1.07328,1.10170,1.08083
49797,05/08/21 03:37:41 AM,1.08732,1.07401,1.10182,1.08373
49798,05/08/21 03:37:42 AM,1.08801,1.07481,1.10208,1.08370
49799,05/08/21 03:37:43 AM,1.08980,1.07542,1.10227,1.08404
49800,05/08/21 03:37:44 AM,1.08988,1.07591,1.10231,1.08324
49801,05/08/21 03:37:45 AM,1.09007,1.07622,1.10239,1.08232
49802,05/08/21 03:37:46 AM,1.09094,1.07664,1.10254,1.08137
49803,05/08/21 03:37:47 AM,1.09049,1.07679,1.10262,1.08137
49804,05/08/21 03:37:48 AM,1.08995,1.07698,1.10266,1.08110
49805,05/08/21 03:37:49 AM,1.08980,1.07713,1.10269,1.08183
49806,05/08/21 03:37:50 AM,1.08953,1.07717,1.10269,1.08171
49807,05/08/21 03:37:51 AM,1.08927,1.07713,1.10273,1.08064
49808,05/08/21 03:37:52 AM,1.08873,1.07694,1.10277,1.07980
49809,05/08/21 03:37:53 AM,1.08846,1.07683,1.10281,1.07893
49810,05/08/21 03:37:54 AM,1.08789,1.07664,1.10273,1.07786
49811,05/08/21 03:37:55 AM,1.08690,1.07618,1.10266,1.07683
49812,05/08/21 03:37:56 AM,1.08621,1.07580,1.10262,1.07584
49813,05/08/21 03:37:57 AM,1.08606,1.07557,1.10250,1.07485
49814,05/08/21 03:37:58 AM,1.08541,1.07527,1.10239,1.07401
49815,05/08/21 03:37:59 AM,1.08625,1.07515,1.10243,1.07324
49816,05/08/21 03:38:00 AM,1.08671,1.07515,1.10243,1.07267
49817,05/08/21 03:38:01 AM,1.08694,1.07504,1.10243,1.07214
49818,05/08/21 03:38:02 AM,1.08705,1.07500,1.10243,1.07195
49819,05/08/21 03:38:03 AM,1.08625,1.07469,1.10239,1.07202
49820,05/08/21 03:38:04 AM,1.08480,1.07424,1.10235,1.07176
49821,05/08/21 03:38:05 AM,1.08335,1.07362,1.10220,1.07134
49822,05/08/21 03:38:06 AM,1.08145,1.07290,1.10193,1.07069
49823,05/08/21 03:38:07 AM,1.07977,1.07225,1.10170,1.06996
49824,05/08/21 03:38:08 AM,1.07904,1.07164,1.10147,1.06943
49825,05/08/21 03:38:09 AM,1.07801,1.07111,1.10128,1.06966
49826,05/08/21 03:38:10 AM,1.07870,1.07099,1.10113,1.07191
49827,05/08/21 03:38:11 AM,1.07923,1.07076,1.10101,1.07397
49828,05/08/21 03:38:12 AM,1.07969,1.07099,1.10101,1.07603
49829,05/08/21 03:38:13 AM,1.08030,1.07118,1.10098,1.07572
49830,05/08/21 03:38:14 AM,1.08110,1.07141,1.10098,1.07488
49831,05/08/21 03:38:15 AM,1.08137,1.07172,1.10094,1.07416
49832,05/08/21 03:38:16 AM,1.08099,1.07160,1.10082,1.07458
49833,05/08/21 03:38:17 AM,1.08106,1.07153,1.10071,1.07580
49834,05/08/21 03:38:18 AM,1.09083,1.07263,1.10086,1.08282
49835,05/08/21 03:38:19 AM,1.09277,1.07420,1.10136,1.08671
49836,05/08/21 03:38:20 AM,1.09159,1.07420,1.10151,1.08698
49837,05/08/21 03:38:21 AM,1.08988,1.07385,1.10155,1.08801
49838,05/08/21 03:38:22 AM,1.09007,1.07374,1.10170,1.08762
49839,05/08/21 03:38:23 AM,1.08980,1.07351,1.10204,1.08633
49840,05/08/21 03:38:24 AM,1.08747,1.07321,1.10231,1.08503
49841,05/08/21 03:38:25 AM,1.08583,1.07305,1.10243,1.08373
49842,05/08/21 03:38:26 AM,1.08537,1.07305,1.10243,1.08248
49843,05/08/21 03:38:27 AM,1.08644,1.07355,1.10258,1.08122
49844,05/08/21 03:38:28 AM,1.08770,1.07385,1.10285,1.08030
49845,05/08/21 03:38:29 AM,1.08854,1.07416,1.10311,1.08061
49846,05/08/21 03:38:30 AM,1.09033,1.07492,1.10342,1.08133
49847,05/08/21 03:38:31 AM,1.09129,1.07576,1.10357,1.08190
49848,05/08/21 03:38:32 AM,1.09060,1.07607,1.10372,1.08362
49849,05/08/21 03:38:33 AM,1.08984,1.07614,1.10380,1.08400
49850,05/08/21 03:38:34 AM,1.08957,1.07622,1.10388,1.08312
49851,05/08/21 03:38:35 AM,1.08930,1.07652,1.10407,1.08267
49852,05/08/21 03:38:36 AM,1.08923,1.07652,1.10418,1.08221
49853,05/08/21 03:38:37 AM,1.08801,1.07645,1.10433,1.08206
49854,05/08/21 03:38:38 AM,1.08846,1.07652,1.10437,1.08152
49855,05/08/21 03:38:39 AM,1.08854,1.07702,1.10437,1.08053
49856,05/08/21 03:38:40 AM,1.08877,1.07721,1.10433,1.07996
49857,05/08/21 03:38:41 AM,1.08827,1.07729,1.10426,1.08038
49858,05/08/21 03:38:42 AM,1.08801,1.07733,1.10426,1.07954
49859,05/08/21 03:38:43 AM,1.08862,1.07763,1.10426,1.07946
49860,05/08/21 03:38:44 AM,1.08881,1.07805,1.10430,1.07912
49861,05/08/21 03:38:45 AM,1.09083,1.07866,1.10445,1.08225
49862,05/08/21 03:38:46 AM,1.09205,1.07897,1.10460,1.08648
49863,05/08/21 03:38:47 AM,1.09247,1.07942,1.10483,1.08686
49864,05/08/21 03:38:48 AM,1.09300,1.07969,1.10517,1.08801
49865,05/08/21 03:38:49 AM,1.09377,1.07984,1.10552,1.09071
49866,05/08/21 03:38:50 AM,1.09384,1.07977,1.10571,1.09228
49867,05/08/21 03:38:51 AM,1.09312,1.07961,1.10567,1.09258
49868,05/08/21 03:38:52 AM,1.09251,1.07946,1.10544,1.09136
49869,05/08/21 03:38:53 AM,1.09125,1.07923,1.10521,1.08938
49870,05/08/21 03:38:54 AM,1.09022,1.07908,1.10498,1.08736
49871,05/08/21 03:38:55 AM,1.09049,1.07935,1.10483,1.08560
49872,05/08/21 03:38:56 AM,1.09121,1.07954,1.10472,1.08419
49873,05/08/21 03:38:57 AM,1.09171,1.07946,1.10460,1.08335
49874,05/08/21 03:38:58 AM,1.09251,1.07958,1.10452,1.08274
49875,05/08/21 03:38:59 AM,1.09182,1.07950,1.10449,1.08225
49876,05/08/21 03:39:00 AM,1.09152,1.07950,1.10449,1.08164
49877,05/08/21 03:39:01 AM,1.09098,1.07946,1.10437,1.08103
49878,05/08/21 03:39:02 AM,1.09037,1.07923,1.10418,1.08118
49879,05/08/21 03:39:03 AM,1.08888,1.07877,1.10399,1.08160
49880,05/08/21 03:39:04 AM,1.08797,1.07843,1.10365,1.08209
49881,05/08/21 03:39:05 AM,1.08762,1.07816,1.10357,1.08152
49882,05/08/21 03:39:06 AM,1.08839,1.07809,1.10365,1.08122
49883,05/08/21 03:39:07 AM,1.08862,1.07801,1.10361,1.08087
49884,05/08/21 03:39:08 AM,1.08846,1.07794,1.10365,1.08122
49885,05/08/21 03:39:09 AM,1.08865,1.07794,1.10353,1.08122
49886,05/08/21 03:39:10 AM,1.08816,1.07782,1.10342,1.08194
49887,05/08/21 03:39:11 AM,1.08785,1.07767,1.10338,1.08228
49888,05/08/21 03:39:12 AM,1.08701,1.07740,1.10323,1.08129
49889,05/08/21 03:39:13 AM,1.08690,1.07721,1.10311,1.08015
49890,05/08/21 03:39:14 AM,1.08637,1.07694,1.10296,1.07919
49891,05/08/21 03:39:15 AM,1.08621,1.07668,1.10281,1.07839
49892,05/08/21 03:39:16 AM,1.08591,1.07637,1.10269,1.07744
49893,05/08/21 03:39:17 AM,1.08583,1.07603,1.10254,1.07660
49894,05/08/21 03:39:18 AM,1.08492,1.07565,1.10243,1.07546
49895,05/08/21 03:39:19 AM,1.08434,1.07534,1.10231,1.07450
49896,05/08/21 03:39:20 AM,1.08434,1.07511,1.10220,1.07401
49897,05/08/21 03:39:21 AM,1.08404,1.07492,1.10204,1.07359
49898,05/08/21 03:39:22 AM,1.08309,1.07450,1.10204,1.07324
49899,05/08/21 03:39:23 AM,1.08286,1.07424,1.10204,1.07313
49900,05/08/21 03:39:24 AM,1.08492,1.07462,1.10231,1.07340
49901,05/08/21 03:39:25 AM,1.08686,1.07519,1.10250,1.07431
49902,05/08/21 03:39:26 AM,1.08652,1.07546,1.10243,1.07488
49903,05/08/21 03:39:27 AM,1.08610,1.07549,1.10243,1.07477
49904,05/08/21 03:39:28 AM,1.08648,1.07542,1.10266,1.07504
49905,05/08/21 03:39:29 AM,1.08759,1.07557,1.10292,1.07534
49906,05/08/21 03:39:30 AM,1.08831,1.07553,1.10327,1.07660
49907,05/08/21 03:39:31 AM,1.08957,1.07595,1.10353,1.07801
49908,05/08/21 03:39:32 AM,1.08888,1.07607,1.10376,1.07828
49909,05/08/21 03:39:33 AM,1.08824,1.07595,1.10414,1.08026
49910,05/08/21 03:39:34 AM,1.08846,1.07584,1.10430,1.08316
49911,05/08/21 03:39:35 AM,1.08896,1.07588,1.10449,1.08465
49912,05/08/21 03:39:36 AM,1.08919,1.07610,1.10468,1.08537
49913,05/08/21 03:39:37 AM,1.09037,1.07652,1.10491,1.08770
49914,05/08/21 03:39:38 AM,1.09098,1.07710,1.10521,1.08972
49915,05/08/21 03:39:39 AM,1.09117,1.07744,1.10533,1.08949
49916,05/08/21 03:39:40 AM,1.09186,1.07782,1.10548,1.08827
49917,05/08/21 03:39:41 AM,1.09125,1.07797,1.10555,1.08747
49918,05/08/21 03:39:42 AM,1.09003,1.07786,1.10548,1.08610
49919,05/08/21 03:39:43 AM,1.08896,1.07755,1.10533,1.08499
49920,05/08/21 03:39:44 AM,1.08747,1.07706,1.10510,1.08385
49921,05/08/21 03:39:45 AM,1.08644,1.07671,1.10494,1.08289
49922,05/08/21 03:39:46 AM,1.08576,1.07656,1.10475,1.08164
49923,05/08/21 03:39:47 AM,1.08583,1.07622,1.10452,1.08034
49924,05/08/21 03:39:48 AM,1.08560,1.07610,1.10437,1.07912
49925,05/08/21 03:39:49 AM,1.08640,1.07622,1.10430,1.07790
49926,05/08/21 03:39:50 AM,1.08701,1.07633,1.10426,1.07683
49927,05/08/21 03:39:51 AM,1.08732,1.07630,1.10422,1.07656
49928,05/08/21 03:39:52 AM,1.08808,1.07641,1.10422,1.07652
49929,05/08/21 03:39:53 AM,1.08850,1.07656,1.10422,1.07755
49930,05/08/21 03:39:54 AM,1.08797,1.07675,1.10418,1.07729
49931,05/08/21 03:39:55 AM,1.08789,1.07675,1.10407,1.07664
49932,05/08/21 03:39:56 AM,1.08770,1.07637,1.10399,1.07572
49933,05/08/21 03:39:57 AM,1.08679,1.07588,1.10384,1.07507
49934,05/08/21 03:39:58 AM,1.08606,1.07530,1.10369,1.07446
49935,05/08/21 03:39:59 AM,1.08507,1.07477,1.10349,1.07401
49936,05/08/21 03:40:00 AM,1.08423,1.07431,1.10334,1.07328
49937,05/08/21 03:40:01 AM,1.08343,1.07382,1.10319,1.07244
49938,05/08/21 03:40:02 AM,1.08297,1.07328,1.10300,1.07168
49939,05/08/21 03:40:03 AM,1.08206,1.07275,1.10277,1.07103
49940,05/08/21 03:40:04 AM,1.08145,1.07225,1.10250,1.07038
49941,05/08/21 03:40:05 AM,1.08057,1.07179,1.10227,1.06970
49942,05/08/21 03:40:06 AM,1.08003,1.07141,1.10201,1.06924
49943,05/08/21 03:40:07 AM,1.08019,1.07130,1.10185,1.06920
49944,05/08/21 03:40:08 AM,1.08125,1.07141,1.10182,1.06924
49945,05/08/21 03:40:09 AM,1.08141,1.07134,1.10178,1.06962
49946,05/08/21 03:40:10 AM,1.08103,1.07130,1.10170,1.07126
49947,05/08/21 03:40:11 AM,1.08106,1.07145,1.10170,1.07221
49948,05/08/21 03:40:12 AM,1.08377,1.07183,1.10178,1.07248
49949,05/08/21 03:40:13 AM,1.08495,1.07271,1.10197,1.07370
49950,05/08/21 03:40:14 AM,1.08652,1.07351,1.10231,1.07427
49951,05/08/21 03:40:15 AM,1.08782,1.07401,1.10250,1.07584
49952,05/08/21 03:40:16 AM,1.08831,1.07454,1.10281,1.07683
49953,05/08/21 03:40:17 AM,1.08930,1.07488,1.10304,1.07725
49954,05/08/21 03:40:18 AM,1.08972,1.07546,1.10334,1.07736
49955,05/08/21 03:40:19 AM,1.09075,1.07614,1.10361,1.07702
49956,05/08/21 03:40:20 AM,1.09117,1.07660,1.10388,1.07797
49957,05/08/21 03:40:21 AM,1.09178,1.07710,1.10403,1.07809
49958,05/08/21 03:40:22 AM,1.09163,1.07736,1.10410,1.07794
49959,05/08/21 03:40:23 AM,1.09140,1.07771,1.10418,1.07889
49960,05/08/21 03:40:24 AM,1.09136,1.07778,1.10437,1.08026
49961,05/08/21 03:40:25 AM,1.09136,1.07790,1.10445,1.08377
